customer_id,qtt_order,total_spent,last_order
633,27,403922.84,2022-09-20 10:00:00
634,40,284386.44,2022-03-01 12:00:00
635,238,64502.26,2022-07-25 10:00:00
636,51,396980.57,2022-01-15 04:00:00
637,62,195597.71,2022-05-28 04:00:00
638,103,123612.44,2022-01-11 21:00:00
639,2,2914.9,2022-02-20 04:00:00
640,69,311118.26,2022-07-09 19:00:00
641,14,438493.05,2022-03-21 09:00:00
642,12,144627.54,2022-08-25 13:00:00
643,101,421068.34,2022-01-13 00:00:00
644,154,1025632.45,2022-03-30 22:00:00
645,35,6117.73,2022-06-11 23:00:00
646,61,630724.18,2022-07-01 07:00:00
647,55,378148.19,2022-04-15 08:00:00
648,330,379562.31,2022-04-27 07:00:00
649,5,23957.45,2022-01-26 18:00:00
650,6,5062.61,2022-03-26 06:00:00
651,334,29824.68,2022-10-09 13:00:00
652,31,46523.39,2022-04-28 00:00:00
653,30,16232.75,2022-10-15 01:00:00
654,80,343504.36,2022-06-16 09:00:00
655,23,158080.92,2022-06-05 04:00:00
656,75,94513.86,2022-05-12 23:00:00
657,240,444151.06,2022-05-25 12:00:00
658,118,505259.68,2022-09-13 16:00:00
659,11,213522.77,2022-05-18 02:00:00
660,55,191218.54,2022-04-27 16:00:00
661,94,23070.87,2022-02-15 23:00:00
662,126,107183.14,2022-07-14 17:00:00
663,111,183557.13,2022-09-04 05:00:00
664,122,426073.02,2022-06-21 11:00:00
665,102,156477.13,2022-04-26 09:00:00
666,232,473038.24,2021-12-21 05:00:00
667,45,10169.72,2022-11-06 12:00:00
668,434,117956.2,2022-08-22 13:00:00
669,11,449316.38,2022-10-15 17:00:00
670,75,54269.3,2022-01-26 09:00:00
671,87,617628.12,2022-03-31 00:00:00
672,132,489968.32,2022-11-03 00:00:00
673,29,29076.49,2022-02-23 21:00:00
674,141,265315.71,2022-07-11 12:00:00
675,37,324949.86,2022-03-29 01:00:00
676,48,400219.6,2022-01-24 19:00:00
677,59,79610.57,2022-08-01 11:00:00
678,31,28490.63,2021-12-27 21:00:00
679,30,190378.98,2022-08-18 20:00:00
680,46,241786.24,2022-04-27 23:00:00
681,26,156318.36,2022-09-05 16:00:00
682,32,15141.31,2022-01-31 15:00:00
683,73,16344.71,2022-08-21 03:00:00
684,21,187737.79,2022-05-20 11:00:00
685,649,687882.38,2022-11-10 21:00:00
686,22,229354.45,2022-08-10 05:00:00
687,53,138470.65,2022-10-20 23:00:00
688,37,19463.79,2022-03-10 19:00:00
689,33,121280.87,2022-10-11 14:00:00
690,30,303472.09,2022-05-12 07:00:00
691,39,36895.1,2022-04-25 23:00:00
692,59,20588.92,2022-11-11 17:00:00
693,25,72938.16,2022-03-23 15:00:00
694,9,278414.37,2022-06-09 14:00:00
695,20,203645.78,2022-08-10 17:00:00
696,150,96077.9,2022-01-19 06:00:00
697,154,151112.91,2022-06-23 16:00:00
698,25,450089.9,2022-08-31 07:00:00
699,41,19582.34,2022-11-04 23:00:00
700,17,6295.77,2022-04-03 00:00:00
701,259,120139.49,2022-08-22 18:00:00
702,15,79322.65,2022-09-20 11:00:00
703,50,110248.5,2022-01-30 00:00:00
704,252,139446.03,2022-09-09 18:00:00
705,41,183324.2,2022-04-16 22:00:00
706,43,545462.36,2022-10-05 15:00:00
707,24,52182.76,2022-02-15 11:00:00
708,16,473464.17,2022-02-08 13:00:00
709,15,798167.95,2022-04-18 12:00:00
710,25,75186.03,2022-01-28 12:00:00
711,33,407346.42,2022-01-27 09:00:00
712,618,453477.05,2022-09-23 02:00:00
713,32,95279.7,2022-08-04 06:00:00
714,73,679254.76,2022-03-19 10:00:00
715,72,343858.72,2022-07-29 07:00:00
716,27,74351.87,2022-10-19 12:00:00
717,754,360788.58,2022-04-02 20:00:00
718,68,547215.46,2022-06-09 08:00:00
719,9,10128.07,2022-01-24 06:00:00
720,83,104197.55,2022-02-24 15:00:00
721,25,16324.23,2022-03-26 04:00:00
722,28,94979.44,2022-11-16 16:00:00
723,41,134086.87,2022-07-12 07:00:00
724,9,12841.58,2022-01-31 23:00:00
725,22,114082.9,2022-06-06 09:00:00
726,36,44564.33,2022-04-23 05:00:00
727,1,86552.81,2022-01-17 08:00:00
728,99,250672.33,2022-03-30 04:00:00
729,55,281242.89,2022-09-06 08:00:00
730,213,752751.07,2022-07-12 13:00:00
731,25,81113.45,2022-05-08 05:00:00
732,7,68186.61,2022-04-26 00:00:00
733,86,1257946.5,2022-07-28 10:00:00
734,394,173217.42,2022-08-24 18:00:00
735,40,177532.66,2022-02-15 08:00:00
736,104,93753.82,2022-07-18 13:00:00
737,70,206992.06,2022-03-17 10:00:00
738,14,71433.8,2022-03-17 08:00:00
739,63,19504.5,2022-03-06 23:00:00
740,43,511568.27,2022-01-11 17:00:00
741,8,5251.76,2022-07-10 00:00:00
742,72,376964.9,2022-05-21 00:00:00
743,42,374841.31,2022-03-28 04:00:00
744,45,78030.59,2022-02-26 22:00:00
745,244,1124639.75,2022-04-22 23:00:00
746,29,17678.24,2022-01-15 01:00:00
747,181,160779.07,2022-04-20 00:00:00
748,242,48053.7,2022-10-14 19:00:00
749,22,226775.86,2022-04-29 17:00:00
750,453,189769.98,2022-08-07 21:00:00
751,48,51041.32,2022-07-17 13:00:00
752,35,97574.51,2022-05-19 20:00:00
753,77,73179.42,2022-09-04 11:00:00
754,85,91567.93,2022-06-06 04:00:00
755,40,385280.48,2022-06-10 21:00:00
756,329,493826.47,2022-10-06 09:00:00
757,48,75630.98,2022-07-02 03:00:00
758,47,247297.64,2022-04-12 00:00:00
759,57,298379.23,2022-08-02 19:00:00
760,103,273163.85,2022-04-03 16:00:00
761,21,274776.42,2022-09-22 06:00:00
762,55,413685.21,2022-09-12 07:00:00
763,10,106789.34,2022-07-23 21:00:00
764,37,437091.88,2022-08-26 03:00:00
765,187,208141.94,2022-10-15 21:00:00
766,46,1412943.6,2022-03-09 16:00:00
767,11,63477.72,2022-04-28 09:00:00
768,38,111594.09,2022-08-25 04:00:00
769,36,374542.06,2022-04-21 15:00:00
770,16,98719.57,2022-01-30 03:00:00
771,60,80980.0,2022-10-11 00:00:00
772,839,51544.06,2022-05-25 00:00:00
773,58,161979.96,2022-06-19 17:00:00
774,395,222830.63,2022-02-17 11:00:00
775,37,31368.79,2022-04-13 05:00:00
776,45,215610.09,2022-01-22 10:00:00
777,298,736534.88,2022-09-25 11:00:00
778,86,861109.35,2022-06-15 15:00:00
779,115,544668.94,2022-09-07 20:00:00
780,34,115763.83,2022-03-14 02:00:00
781,158,160363.25,2022-03-26 01:00:00
782,37,51412.69,2022-01-29 04:00:00
783,301,254191.3,2022-08-02 04:00:00
784,31,233329.17,2022-09-11 10:00:00
785,27,31093.83,2021-12-22 08:00:00
786,196,14530.56,2022-03-20 14:00:00
787,108,168896.58,2022-05-05 02:00:00
788,39,48027.92,2022-10-22 02:00:00
789,139,93317.44,2022-10-10 06:00:00
790,393,210362.39,2022-03-11 06:00:00
791,29,41847.74,2022-01-15 06:00:00
792,399,664899.34,2022-05-08 20:00:00
793,26,865188.54,2022-12-18 09:00:00
794,15,855455.63,2022-08-31 23:00:00
795,28,257196.55,2022-09-06 19:00:00
796,8,186546.16,2022-01-31 14:00:00
797,125,339381.92,2022-11-04 13:00:00
798,73,242223.03,2022-04-29 12:00:00
799,3,7859.54,2022-08-01 08:00:00
800,419,36104.56,2022-03-12 06:00:00
801,22,559675.64,2022-09-14 14:00:00
802,51,56669.36,2022-01-26 15:00:00
803,38,88090.59,2022-11-26 08:00:00
804,263,704432.57,2022-02-22 16:00:00
805,133,491643.59,2022-10-18 00:00:00
806,19,107744.4,2022-05-22 22:00:00
807,21,37709.27,2022-07-19 10:00:00
808,126,161951.11,2022-09-14 04:00:00
809,11,88685.7,2022-04-18 05:00:00
810,100,275629.63,2022-09-12 14:00:00
811,39,371463.27,2022-05-02 22:00:00
812,44,40302.63,2022-08-27 23:00:00
813,24,383009.12,2022-05-13 10:00:00
814,55,71912.24,2022-10-02 03:00:00
815,7,11367.47,2022-09-18 12:00:00
816,24,19353.62,2022-08-01 16:00:00
817,43,125245.84,2022-02-23 20:00:00
818,194,82650.82,2022-05-26 02:00:00
819,5,25397.98,2022-08-19 09:00:00
820,36,84383.2,2022-01-28 07:00:00
821,26,18469.37,2022-09-09 08:00:00
822,82,128676.33,2022-05-28 05:00:00
823,22,102763.73,2021-12-29 01:00:00
824,27,82727.76,2022-03-10 05:00:00
825,9,141619.03,2022-10-17 11:00:00
826,13,11807.16,2022-10-16 13:00:00
827,113,225309.88,2022-09-17 06:00:00
828,47,218313.1,2022-08-13 14:00:00
829,19,33927.79,2022-05-17 17:00:00
830,15,38389.0,2022-04-05 16:00:00
831,12,785654.37,2022-09-09 20:00:00
832,21,295446.63,2022-09-18 10:00:00
833,188,97499.45,2022-05-18 06:00:00
834,289,1997.68,2022-10-05 06:00:00
835,26,143400.43,2022-06-13 20:00:00
836,223,162672.48,2022-08-18 23:00:00
837,14,354319.71,2022-01-05 23:00:00
838,82,398027.58,2022-09-19 22:00:00
839,22,54150.21,2022-09-20 07:00:00
840,50,16696.31,2022-09-01 02:00:00
841,148,147809.5,2022-09-27 05:00:00
842,79,122839.81,2022-09-16 04:00:00
843,143,522622.43,2022-01-26 02:00:00
844,8,57586.42,2022-12-04 04:00:00
845,286,108490.18,2022-07-21 17:00:00
846,181,451768.61,2022-03-24 01:00:00
847,189,352336.52,2022-10-22 21:00:00
848,42,717433.3,2022-04-13 18:00:00
849,28,445457.07,2022-01-30 22:00:00
850,40,337842.23,2022-06-08 10:00:00
851,46,294710.75,2022-02-01 00:00:00
852,12,631364.23,2022-04-27 05:00:00
853,360,294797.62,2022-03-07 15:00:00
854,3,193380.95,2022-10-23 18:00:00
855,446,89659.01,2022-07-24 20:00:00
856,9,459401.47,2022-02-15 11:00:00
857,18,59397.5,2022-02-12 07:00:00
858,7,53952.98,2022-08-06 11:00:00
859,247,1412744.18,2022-04-29 03:00:00
860,67,146183.33,2022-10-21 11:00:00
861,137,265821.74,2022-04-26 01:00:00
862,83,40146.72,2022-06-05 05:00:00
863,71,122817.1,2022-05-08 20:00:00
864,116,177484.59,2022-04-03 14:00:00
865,327,314741.89,2022-05-11 11:00:00
866,47,342340.32,2022-10-24 16:00:00
867,10,168815.61,2022-07-11 14:00:00
868,39,442558.74,2022-06-29 23:00:00
869,12,34435.44,2022-09-24 14:00:00
870,86,216724.54,2022-01-11 05:00:00
871,17,36510.05,2022-09-23 06:00:00
872,85,217196.64,2021-12-30 16:00:00
873,50,184030.14,2022-04-02 09:00:00
874,44,417130.13,2022-08-28 07:00:00
875,13,763844.83,2022-02-13 13:00:00
876,16,33969.97,2022-08-17 20:00:00
877,35,2812.81,2022-03-21 17:00:00
878,11,539685.07,2022-04-21 16:00:00
879,356,346996.09,2022-12-01 06:00:00
880,7,25413.53,2022-03-26 07:00:00
881,18,29257.86,2022-06-08 07:00:00
882,243,960083.28,2022-09-24 19:00:00
883,19,166184.49,2022-01-11 17:00:00
884,97,517219.12,2022-07-29 15:00:00
885,101,240278.23,2022-03-31 10:00:00
886,51,77202.26,2022-10-19 22:00:00
887,10,19351.23,2022-01-14 14:00:00
888,565,197584.4,2022-12-12 13:00:00
889,7,410635.19,2022-08-04 03:00:00
890,61,9047.52,2022-03-22 07:00:00
891,15,106546.6,2022-10-07 16:00:00
892,7,381947.91,2022-09-28 07:00:00
893,45,129368.43,2022-01-05 20:00:00
894,26,173828.88,2022-05-04 04:00:00
895,8,170372.2,2022-08-30 19:00:00
896,96,210948.56,2022-04-10 00:00:00
897,37,126563.12,2022-10-11 17:00:00
898,7,162284.36,2022-04-11 00:00:00
899,59,23372.64,2022-05-24 19:00:00
900,189,162847.39,2022-05-02 00:00:00
901,99,124157.25,2022-06-14 04:00:00
902,104,68828.11,2022-03-24 11:00:00
903,79,171260.46,2022-09-12 06:00:00
904,2,27110.84,2022-02-24 08:00:00
905,83,95991.18,2022-04-12 08:00:00
906,11,8655.6,2022-01-15 23:00:00
907,62,81365.53,2022-03-18 15:00:00
908,308,1356282.47,2022-12-14 01:00:00
909,102,146273.44,2022-11-20 09:00:00
910,12,115341.17,2022-09-12 23:00:00
911,62,821593.9,2022-03-02 10:00:00
912,50,121544.59,2022-08-09 01:00:00
913,6,9545.54,2022-02-25 03:00:00
914,101,112568.79,2022-05-13 04:00:00
915,112,133219.53,2022-12-15 04:00:00
916,77,12811.58,2022-09-16 16:00:00
917,140,56875.62,2022-03-11 19:00:00
918,62,142507.19,2022-07-28 18:00:00
919,14,33450.75,2022-08-27 05:00:00
920,6,69016.07,2022-01-28 00:00:00
921,549,57843.95,2022-08-07 23:00:00
922,259,491977.84,2022-09-09 00:00:00
923,11,63295.19,2022-06-01 21:00:00
924,128,1480283.21,2022-03-26 02:00:00
925,57,118061.76,2022-04-28 14:00:00
926,35,127555.03,2022-05-05 14:00:00
927,199,926232.37,2022-10-03 21:00:00
928,21,79958.36,2022-03-16 16:00:00
929,617,1347920.58,2022-03-25 03:00:00
930,82,3546.92,2022-08-12 09:00:00
931,254,175069.97,2022-07-13 05:00:00
932,37,256264.94,2022-05-17 20:00:00
933,79,170404.62,2022-03-19 20:00:00
934,43,138145.78,2022-11-05 18:00:00
935,60,225877.47,2022-05-05 06:00:00
936,78,320661.62,2022-01-29 18:00:00
937,386,600248.85,2022-02-13 23:00:00
938,18,28501.58,2022-04-12 12:00:00
939,62,218575.73,2022-04-21 05:00:00
940,16,62848.59,2022-10-26 06:00:00
941,277,224180.69,2022-03-19 13:00:00
942,32,591668.18,2022-08-28 22:00:00
943,31,86027.93,2022-04-01 22:00:00
944,88,261262.83,2022-06-08 03:00:00
945,279,204794.52,2022-01-20 15:00:00
946,30,138278.42,2022-10-11 11:00:00
947,60,215277.22,2022-03-23 15:00:00
948,71,99414.43,2022-05-16 00:00:00
949,26,5934.75,2022-09-27 13:00:00
950,52,1040234.77,2022-09-24 22:00:00
951,109,171586.64,2022-04-19 22:00:00
952,81,236058.55,2022-07-16 11:00:00
953,108,384509.15,2022-11-18 16:00:00
954,6,12927.02,2022-04-05 00:00:00
955,8,79649.4,2022-05-31 08:00:00
956,46,133611.96,2022-07-16 00:00:00
957,67,183439.7,2022-06-08 14:00:00
958,14,688339.08,2022-04-22 21:00:00
959,92,119149.61,2022-05-28 05:00:00
960,87,37196.64,2022-08-13 06:00:00
961,235,28862.78,2022-07-18 02:00:00
962,148,697139.6,2022-06-27 20:00:00
963,22,87507.05,2022-02-25 03:00:00
964,816,163222.44,2022-07-22 04:00:00
965,6,260787.24,2022-07-06 06:00:00
966,22,31299.93,2022-03-21 20:00:00
967,125,764686.46,2022-09-29 22:00:00
968,76,102796.54,2022-02-13 06:00:00
969,21,79898.21,2022-11-06 02:00:00
970,58,1061671.46,2022-10-29 22:00:00
971,360,235885.84,2022-08-16 13:00:00
972,567,513961.29,2022-03-23 17:00:00
973,37,18114.77,2022-02-03 07:00:00
974,36,140792.19,2022-09-09 15:00:00
975,119,33733.76,2022-02-06 06:00:00
976,136,781801.86,2022-11-06 06:00:00
977,299,126316.34,2022-10-15 13:00:00
978,49,216482.12,2022-07-24 10:00:00
979,287,67500.63,2022-01-10 22:00:00
980,652,980833.91,2022-09-19 01:00:00
981,10,152106.51,2022-01-14 11:00:00
982,11,158557.2,2022-10-22 02:00:00
983,280,352420.06,2022-05-22 15:00:00
984,79,109319.93,2022-07-29 16:00:00
985,57,18217.43,2022-07-31 23:00:00
986,41,72496.16,2022-04-01 03:00:00
987,46,326502.16,2022-07-01 04:00:00
988,106,243278.87,2022-08-24 15:00:00
989,24,168343.46,2022-05-17 02:00:00
990,54,285179.78,2022-03-19 17:00:00
991,31,118344.95,2022-01-29 03:00:00
992,128,199645.12,2022-12-08 09:00:00
993,165,116347.4,2022-03-25 20:00:00
994,14,619172.99,2022-06-28 18:00:00
995,9,2428.72,2022-01-24 17:00:00
996,179,65212.64,2022-10-17 05:00:00
997,6,20079.31,2022-04-25 04:00:00
998,518,124236.35,2022-12-02 13:00:00
999,42,105524.59,2022-09-11 00:00:00
1000,225,201925.02,2022-07-15 12:00:00
1001,59,126807.27,2022-02-21 15:00:00
1002,75,454441.57,2022-05-25 15:00:00
1003,11,71955.47,2022-03-07 08:00:00
1004,40,140063.1,2022-08-17 04:00:00
1005,43,157636.39,2022-06-18 21:00:00
1006,48,20193.86,2022-02-20 13:00:00
1007,116,9500.96,2022-05-24 06:00:00
1008,221,103561.16,2022-04-08 03:00:00
1009,40,509841.8,2022-08-11 13:00:00
1010,192,65580.58,2022-01-28 08:00:00
1011,74,849929.22,2022-09-15 06:00:00
1012,99,183612.3,2022-05-26 10:00:00
1013,943,1540805.32,2022-06-13 02:00:00
1014,291,84023.1,2022-01-04 00:00:00
1015,130,84598.97,2022-02-07 14:00:00
1016,58,799659.02,2022-11-12 20:00:00
1017,48,167632.93,2022-02-11 12:00:00
1018,13,687772.48,2022-02-16 01:00:00
1019,10,239482.29,2022-07-23 17:00:00
1020,11,351748.28,2022-09-26 00:00:00
1021,490,678027.8,2022-09-19 09:00:00
1022,71,143862.59,2022-04-10 03:00:00
1023,17,129400.25,2022-04-23 19:00:00
1024,129,238714.59,2022-05-23 23:00:00
1025,131,72420.86,2022-01-01 18:00:00
1026,74,55391.36,2022-09-18 17:00:00
1027,79,280829.62,2022-08-14 16:00:00
1028,98,212449.61,2022-10-31 22:00:00
1029,44,12263.58,2022-08-13 04:00:00
1030,308,146601.77,2022-03-29 05:00:00
1031,40,24390.2,2022-01-11 12:00:00
1032,4,113932.84,2022-03-09 20:00:00
1033,33,253783.57,2022-01-29 03:00:00
1034,125,686874.16,2022-04-16 09:00:00
1035,19,47050.39,2022-06-11 08:00:00
1036,107,173837.34,2022-06-09 12:00:00
1037,66,371371.26,2022-04-03 15:00:00
1038,7,6478.19,2022-03-17 22:00:00
1039,66,490532.14,2022-08-23 17:00:00
1040,5,50503.32,2022-04-05 14:00:00
1041,16,129474.53,2022-03-01 04:00:00
1042,43,1185550.13,2022-12-17 03:00:00
1043,384,138955.18,2022-01-09 13:00:00
1044,15,197886.88,2022-01-29 07:00:00
1045,203,119968.85,2022-08-14 23:00:00
1046,72,900183.14,2022-06-18 21:00:00
1047,7,173769.49,2022-04-07 09:00:00
1048,53,72178.41,2022-04-22 05:00:00
1049,140,62446.53,2022-03-05 10:00:00
1050,115,289857.69,2022-02-20 03:00:00
1051,417,185284.22,2022-08-15 07:00:00
1052,36,112846.45,2022-06-29 21:00:00
1053,34,330520.16,2022-04-06 23:00:00
1054,14,173524.01,2022-08-15 09:00:00
1055,13,320955.7,2022-03-22 22:00:00
1056,108,201804.73,2022-08-27 19:00:00
1057,100,229884.04,2022-05-07 22:00:00
1058,140,1313532.09,2022-09-06 21:00:00
1059,5,119325.87,2022-01-04 03:00:00
1060,565,110537.47,2022-03-01 09:00:00
1061,569,84030.58,2022-09-19 10:00:00
1062,180,122044.77,2022-05-28 16:00:00
1063,67,232550.06,2022-03-25 02:00:00
1064,19,245343.64,2022-05-10 05:00:00
1065,16,84393.52,2022-05-29 23:00:00
1066,97,137466.37,2022-05-24 09:00:00
1067,871,703871.39,2022-05-12 11:00:00
1068,491,481469.1,2022-10-05 09:00:00
1069,10,821627.47,2022-07-13 08:00:00
1070,58,134653.4,2022-05-19 06:00:00
1071,54,559037.2,2022-09-13 14:00:00
1072,43,149645.87,2022-05-08 03:00:00
1073,19,14146.32,2022-11-13 02:00:00
1074,58,9116.55,2022-02-06 02:00:00
1075,66,218088.23,2022-05-29 06:00:00
1076,463,203045.86,2022-05-16 13:00:00
1077,42,120939.93,2022-03-09 20:00:00
1078,164,902501.23,2022-08-30 20:00:00
1079,49,13234.85,2022-05-25 11:00:00
1080,48,492676.33,2022-04-22 18:00:00
1081,79,162415.35,2022-05-21 16:00:00
1082,33,18617.12,2022-04-02 07:00:00
1083,27,134819.02,2022-11-08 10:00:00
1084,202,83639.4,2022-09-14 12:00:00
1085,106,29389.49,2022-03-14 14:00:00
1086,96,936181.46,2022-04-13 02:00:00
1087,249,311859.55,2022-06-28 09:00:00
1088,24,484119.41,2022-05-07 06:00:00
1089,32,32606.27,2022-09-01 22:00:00
1090,40,68840.77,2022-05-16 09:00:00
1091,137,184281.01,2022-05-30 20:00:00
1092,55,195993.07,2022-03-28 15:00:00
1093,83,102651.67,2022-08-01 05:00:00
1094,34,159332.57,2022-09-22 13:00:00
1095,25,50444.15,2022-04-01 09:00:00
1096,638,152757.04,2022-05-29 09:00:00
1097,133,654119.94,2022-05-14 08:00:00
1098,62,81076.58,2022-05-25 17:00:00
1099,279,46378.57,2022-05-28 10:00:00
1100,104,177403.64,2022-03-26 07:00:00
1101,152,296823.62,2022-03-17 19:00:00
1102,62,261164.59,2022-10-17 11:00:00
1103,16,4492.95,2022-04-03 09:00:00
1104,7,63241.35,2022-04-20 07:00:00
1105,12,163391.4,2022-05-29 04:00:00
1106,12,123797.02,2022-05-26 04:00:00
1107,178,104759.91,2022-07-22 17:00:00
1108,90,130784.82,2022-09-02 00:00:00
1109,28,154421.91,2022-03-17 20:00:00
1110,35,100855.8,2022-01-11 12:00:00
1111,56,1031719.82,2022-07-04 03:00:00
1112,49,25068.79,2022-04-23 16:00:00
1113,58,254413.44,2022-07-26 22:00:00
1114,60,473286.96,2022-08-28 09:00:00
1115,59,48310.51,2022-05-21 13:00:00
1116,6,6653.67,2022-01-27 22:00:00
1117,142,40832.96,2022-09-29 05:00:00
1118,45,504879.04,2021-12-25 08:00:00
1119,98,501339.85,2022-11-15 22:00:00
1120,9,24094.22,2022-11-07 02:00:00
1121,10,97081.72,2022-10-16 18:00:00
1122,53,391769.38,2022-01-07 16:00:00
1123,41,30264.19,2022-08-28 15:00:00
1124,53,38532.56,2022-07-30 17:00:00
1125,191,141306.53,2022-04-05 17:00:00
1126,196,198308.93,2022-04-02 13:00:00
1127,49,791803.02,2022-08-14 20:00:00
1128,100,599669.84,2022-05-12 15:00:00
1129,12,864952.18,2022-07-16 16:00:00
1130,116,112542.58,2022-03-15 15:00:00
1131,103,614926.08,2022-04-09 02:00:00
1132,113,163784.67,2022-08-17 08:00:00
1133,11,124352.51,2022-08-28 02:00:00
1134,766,193545.2,2022-05-16 09:00:00
1135,19,188594.26,2022-10-05 12:00:00
1136,57,230789.39,2022-11-23 03:00:00
1137,125,469596.01,2022-03-16 08:00:00
1138,8,173900.11,2022-06-10 01:00:00
1139,15,58428.77,2022-05-11 15:00:00
1140,49,442621.94,2022-05-28 06:00:00
1141,83,325288.82,2022-08-16 20:00:00
1142,12,4955.93,2022-01-30 03:00:00
1143,76,77056.05,2022-08-19 23:00:00
1144,109,176052.75,2022-08-24 17:00:00
1145,14,542624.74,2022-09-12 19:00:00
1146,346,218146.26,2022-08-23 07:00:00
1147,121,1367570.37,2022-06-13 11:00:00
1148,47,42431.27,2022-11-25 15:00:00
1149,29,48817.81,2022-04-25 23:00:00
1150,315,858775.25,2022-09-17 07:00:00
1151,8,39522.04,2022-04-07 00:00:00
1152,10,301014.54,2022-07-07 23:00:00
1153,102,437020.7,2022-10-20 18:00:00
1154,95,94797.59,2022-02-25 14:00:00
1155,91,147319.35,2022-10-19 04:00:00
1156,151,178257.39,2022-04-10 04:00:00
1157,91,81094.74,2022-07-09 13:00:00
1158,397,212148.42,2022-03-03 03:00:00
1159,63,183875.28,2022-11-30 14:00:00
1160,38,103489.19,2022-05-11 17:00:00
1161,88,57300.35,2022-03-11 10:00:00
1162,25,10333.39,2022-07-15 05:00:00
1163,47,119193.21,2022-08-24 03:00:00
1164,364,378076.49,2022-09-24 14:00:00
1165,30,4532.41,2022-07-14 00:00:00
1166,26,1075729.64,2022-08-21 14:00:00
1167,39,45669.29,2022-02-09 16:00:00
1168,36,12340.63,2022-05-19 00:00:00
1169,48,380692.16,2022-05-15 23:00:00
1170,100,132251.08,2022-04-22 04:00:00
1171,55,157265.45,2022-02-27 11:00:00
1172,66,232559.46,2022-08-06 08:00:00
1173,11,77418.69,2022-11-04 11:00:00
1174,150,359895.5,2022-05-21 20:00:00
1175,57,89359.59,2022-06-28 14:00:00
1176,62,130425.13,2022-04-21 08:00:00
1177,182,247435.15,2022-08-05 11:00:00
1178,138,22870.25,2022-09-22 16:00:00
1179,141,290923.23,2022-02-25 01:00:00
1180,22,16921.0,2022-07-28 01:00:00
1181,90,290885.74,2022-05-05 16:00:00
1182,9,144468.9,2022-04-19 11:00:00
1183,115,1366235.98,2022-07-28 00:00:00
1184,43,54671.5,2021-12-30 10:00:00
1185,5,36142.93,2022-04-02 10:00:00
1186,91,241229.14,2022-01-16 04:00:00
1187,7,111226.2,2022-02-15 03:00:00
1188,61,208675.31,2022-11-21 11:00:00
1189,111,6209.27,2022-06-29 15:00:00
1190,83,257132.58,2022-03-26 10:00:00
1191,26,239117.29,2022-04-20 14:00:00
1192,21,135495.19,2022-03-30 19:00:00
1193,58,140868.44,2022-10-11 17:00:00
1194,18,148440.97,2022-05-22 19:00:00
1195,32,212847.3,2022-04-08 04:00:00
1196,59,631899.58,2022-10-25 07:00:00
1197,112,110334.2,2022-01-27 17:00:00
1198,74,1439761.71,2022-02-03 15:00:00
1199,4,226954.34,2022-08-29 09:00:00
1200,114,263233.84,2022-08-20 23:00:00
1201,4,33684.08,2022-08-29 05:00:00
1202,16,516162.56,2022-04-11 01:00:00
1203,49,255949.92,2022-04-04 21:00:00
1204,584,254180.66,2022-07-28 00:00:00
1205,24,45461.52,2022-07-20 19:00:00
1206,212,340001.91,2022-04-25 16:00:00
1207,56,75761.97,2022-09-19 03:00:00
1208,44,128176.92,2022-03-05 05:00:00
1209,13,182183.52,2022-02-14 10:00:00
1210,54,252117.49,2022-03-27 23:00:00
1211,164,92269.91,2022-02-09 00:00:00
1212,97,117194.5,2022-06-25 21:00:00
1213,45,165636.7,2022-10-03 20:00:00
1214,283,964768.62,2022-11-10 13:00:00
1215,47,36129.92,2022-07-04 19:00:00
1216,161,172922.42,2022-04-02 23:00:00
1217,110,244005.26,2022-03-30 01:00:00
1218,230,1829738.78,2022-02-17 00:00:00
1219,92,411317.3,2022-11-09 03:00:00
1220,353,89866.58,2022-11-07 15:00:00
1221,636,151309.45,2022-10-29 09:00:00
